index,year,week,deaths,year.month,n_days,deaths.s,pop,pop.0to65,temp.max,temp.min,t.min,t.max,covid,covid.m,covid.w,covid.0to65,covid.65to80,covid.80plus,deaths.pc,share.m,counter
2004.36,2004,36,476,2004.09,0,476,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.98330448798083,50.71509154288343,-5
2004.37,2004,37,513,2004.09,0,513,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.62486387044993,50.71509154288343,-5
2004.38,2004,38,483,2004.09,0,483,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.48305896574526,50.71509154288343,-5
2004.39,2004,39,526,2004.09,0,526,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.55297932915529,50.71509154288343,-5
2004.40,2004,40,513,2004.10,0,513,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.62486387044993,50.71509154288343,-5
2004.41,2004,41,481,2004.10,0,481,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.34027197209828,50.71509154288343,-5
2004.42,2004,42,505,2004.10,0,505,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.05371589586202,50.71509154288343,-5
2004.43,2004,43,516,2004.10,0,516,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8390443609204,50.71509154288343,-5
2004.44,2004,44,517,2004.11,0,517,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.91043785774389,50.71509154288343,-5
2004.45,2004,45,493,2004.11,0,493,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.196993933980146,50.71509154288343,-5
2004.46,2004,46,518,2004.11,0,518,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.981831354567376,50.71509154288343,-5
2004.47,2004,47,520,2004.11,0,520,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.124618348214355,50.71509154288343,-5
2004.48,2004,48,506,2004.11,0,506,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.12510939268551,50.71509154288343,-5
2004.49,2004,49,484,2004.12,0,484,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.55445246256875,50.71509154288343,-5
2004.50,2004,50,522,2004.12,0,522,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.267405341861334,50.71509154288343,-5
2004.51,2004,51,533,2004.12,0,533,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.05273380691971,50.71509154288343,-5
2004.52,2004,52,869,2004.12,5,506.9166666666667,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.04094873961207,50.71509154288343,-5
2005.1,2005,1,603,2005.01,2,469,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.01963293337679,50.664107557358086,-4
2005.2,2005,2,477,2005.01,0,477,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.030455902521936,50.664107557358086,-4
2005.3,2005,3,510,2005.01,0,510,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.38476417250773,50.664107557358086,-4
2005.4,2005,4,474,2005.01,0,474,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.81642787797777,50.664107557358086,-4
2005.5,2005,5,550,2005.01,0,550,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.23847116642991,50.664107557358086,-4
2005.6,2005,6,519,2005.02,0,519,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.02684824614022,50.664107557358086,-4
2005.7,2005,7,537,2005.02,0,537,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.3110163934052,50.664107557358086,-4
2005.8,2005,8,533,2005.02,0,533,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.02564569401298,50.664107557358086,-4
2005.9,2005,9,526,2005.02,0,526,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5262469700766,50.664107557358086,-4
2005.10,2005,10,527,2005.03,0,527,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.59758964492465,50.664107557358086,-4
2005.11,2005,11,487,2005.03,0,487,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.74388265100248,50.664107557358086,-4
2005.12,2005,12,495,2005.03,0,495,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.314624049786914,50.664107557358086,-4
2005.13,2005,13,517,2005.03,0,517,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.88416289644411,50.664107557358086,-4
2005.14,2005,14,471,2005.04,0,471,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.60239985343361,50.664107557358086,-4
2005.15,2005,15,492,2005.04,0,492,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.10059602524275,50.664107557358086,-4
2005.16,2005,16,501,2005.04,0,501,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.74268009887524,50.664107557358086,-4
2005.17,2005,17,446,2005.04,0,446,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.81883298223225,50.664107557358086,-4
2005.18,2005,18,491,2005.05,0,491,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0292533503947,50.664107557358086,-4
2005.19,2005,19,476,2005.05,0,476,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.95911322767388,50.664107557358086,-4
2005.20,2005,20,469,2005.05,0,469,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4597145037375,50.664107557358086,-4
2005.21,2005,21,492,2005.05,0,492,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.10059602524275,50.664107557358086,-4
2005.22,2005,22,469,2005.05,0,469,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4597145037375,50.664107557358086,-4
2005.23,2005,23,480,2005.06,0,480,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.2444839270661,50.664107557358086,-4
2005.24,2005,24,496,2005.06,0,496,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.38596672463497,50.664107557358086,-4
2005.25,2005,25,507,2005.06,0,507,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.17073614796357,50.664107557358086,-4
2005.26,2005,26,459,2005.06,0,459,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.74628775525696,50.664107557358086,-4
2005.27,2005,27,481,2005.07,0,481,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.315826601914154,50.664107557358086,-4
2005.28,2005,28,465,2005.07,0,465,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.174343804345284,50.664107557358086,-4
2005.29,2005,29,443,2005.07,0,443,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.60480495768809,50.664107557358086,-4
2005.30,2005,30,456,2005.07,0,456,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.532259730712795,50.664107557358086,-4
2005.31,2005,31,479,2005.08,0,479,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.173141252218045,50.664107557358086,-4
2005.32,2005,32,437,2005.08,0,437,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.176748908599762,50.664107557358086,-4
2005.33,2005,33,495,2005.08,0,495,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.314624049786914,50.664107557358086,-4
2005.34,2005,34,496,2005.08,0,496,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.38596672463497,50.664107557358086,-4
2005.35,2005,35,539,2005.08,0,539,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.45370174310131,50.664107557358086,-4
2005.36,2005,36,467,2005.09,0,467,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.31702915404139,50.664107557358086,-4
2005.37,2005,37,437,2005.09,0,437,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.176748908599762,50.664107557358086,-4
2005.38,2005,38,461,2005.09,0,461,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.88897310495307,50.664107557358086,-4
2005.39,2005,39,451,2005.09,0,451,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.17554635647252,50.664107557358086,-4
2005.40,2005,40,445,2005.10,0,445,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.747490307384197,50.664107557358086,-4
2005.41,2005,41,460,2005.10,0,460,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.81763043010501,50.664107557358086,-4
2005.42,2005,42,494,2005.10,0,494,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.24328137493886,50.664107557358086,-4
2005.43,2005,43,464,2005.10,0,464,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.10300112949723,50.664107557358086,-4
2005.44,2005,44,471,2005.10,0,471,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.60239985343361,50.664107557358086,-4
2005.45,2005,45,450,2005.11,0,450,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.10420368162447,50.664107557358086,-4
2005.46,2005,46,469,2005.11,0,469,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4597145037375,50.664107557358086,-4
2005.47,2005,47,564,2005.11,0,564,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.23726861430267,50.664107557358086,-4
2005.48,2005,48,482,2005.11,0,482,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.38716927676221,50.664107557358086,-4
2005.49,2005,49,493,2005.12,0,493,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.171938700090806,50.664107557358086,-4
2005.50,2005,50,517,2005.12,0,517,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.88416289644411,50.664107557358086,-4
2005.51,2005,51,474,2005.12,0,474,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.81642787797777,50.664107557358086,-4
2005.52,2005,52,412,2005.12,-1,480.6666666666667,14.016855999999999,7.101514999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.393182037398404,50.664107557358086,-4
2006.1,2006,1,529,2006.01,1,462.875,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.77559312501344,50.619587566217085,-3
2006.2,2006,2,507,2006.01,0,507,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2045854714212,50.619587566217085,-3
2006.3,2006,3,487,2006.01,0,487,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.77639669542825,50.619587566217085,-3
2006.4,2006,4,479,2006.01,0,479,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.20512118503107,50.619587566217085,-3
2006.5,2006,5,521,2006.01,0,521,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.20431761461626,50.619587566217085,-3
2006.6,2006,6,489,2006.02,0,489,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.91921557302754,50.619587566217085,-3
2006.7,2006,7,488,2006.02,0,488,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.847806134227895,50.619587566217085,-3
2006.8,2006,8,519,2006.02,0,519,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.06149873701696,50.619587566217085,-3
2006.9,2006,9,501,2006.02,0,501,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.77612883862331,50.619587566217085,-3
2006.10,2006,10,498,2006.03,0,498,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.56190052222437,50.619587566217085,-3
2006.11,2006,11,455,2006.03,0,455,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.49129465383953,50.619587566217085,-3
2006.12,2006,12,503,2006.03,0,503,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.918947716222604,50.619587566217085,-3
2006.13,2006,13,486,2006.03,0,486,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7049872566286,50.619587566217085,-3
2006.14,2006,14,446,2006.04,0,446,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.84860970464271,50.619587566217085,-3
2006.15,2006,15,463,2006.04,0,463,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.06257016423671,50.619587566217085,-3
2006.16,2006,16,514,2006.04,0,514,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.70445154301873,50.619587566217085,-3
2006.17,2006,17,492,2006.04,0,492,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.13344388942649,50.619587566217085,-3
2006.18,2006,18,454,2006.05,0,454,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.41988521503988,50.619587566217085,-3
2006.19,2006,19,487,2006.05,0,487,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.77639669542825,50.619587566217085,-3
2006.20,2006,20,467,2006.05,0,467,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3482079194353,50.619587566217085,-3
2006.21,2006,21,440,2006.05,0,440,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.420153071844823,50.619587566217085,-3
2006.22,2006,22,455,2006.05,0,455,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.49129465383953,50.619587566217085,-3
2006.23,2006,23,492,2006.06,0,492,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.13344388942649,50.619587566217085,-3
2006.24,2006,24,499,2006.06,0,499,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.63330996102402,50.619587566217085,-3
2006.25,2006,25,461,2006.06,0,461,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.919751286637414,50.619587566217085,-3
2006.26,2006,26,474,2006.06,0,474,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.848073991032834,50.619587566217085,-3
2006.27,2006,27,501,2006.07,0,501,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.77612883862331,50.619587566217085,-3
2006.28,2006,28,493,2006.07,0,493,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.20485332822613,50.619587566217085,-3
2006.29,2006,29,495,2006.07,0,495,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.347672205825425,50.619587566217085,-3
2006.30,2006,30,487,2006.07,0,487,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.77639669542825,50.619587566217085,-3
2006.31,2006,31,419,2006.07,0,419,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.92055485705223,50.619587566217085,-3
2006.32,2006,32,443,2006.08,0,443,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.634381388243767,50.619587566217085,-3
2006.33,2006,33,477,2006.08,0,477,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.06230230743177,50.619587566217085,-3
2006.34,2006,34,491,2006.08,0,491,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.06203445062684,50.619587566217085,-3
2006.35,2006,35,450,2006.08,0,450,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.1342474598413,50.619587566217085,-3
2006.36,2006,36,458,2006.09,0,458,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.705522970238476,50.619587566217085,-3
2006.37,2006,37,498,2006.09,0,498,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.56190052222437,50.619587566217085,-3
2006.38,2006,38,448,2006.09,0,448,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.991428582242,50.619587566217085,-3
2006.39,2006,39,459,2006.09,0,459,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.776932409038125,50.619587566217085,-3
2006.40,2006,40,471,2006.10,0,471,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.63384567463389,50.619587566217085,-3
2006.41,2006,41,469,2006.10,0,469,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.49102679703459,50.619587566217085,-3
2006.42,2006,42,459,2006.10,0,459,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.776932409038125,50.619587566217085,-3
2006.43,2006,43,486,2006.10,0,486,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7049872566286,50.619587566217085,-3
2006.44,2006,44,458,2006.10,0,458,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.705522970238476,50.619587566217085,-3
2006.45,2006,45,466,2006.11,0,466,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.276798480635655,50.619587566217085,-3
2006.46,2006,46,488,2006.11,0,488,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.847806134227895,50.619587566217085,-3
2006.47,2006,47,516,2006.11,0,516,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.84727042061802,50.619587566217085,-3
2006.48,2006,48,486,2006.11,0,486,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7049872566286,50.619587566217085,-3
2006.49,2006,49,477,2006.12,0,477,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.06230230743177,50.619587566217085,-3
2006.50,2006,50,511,2006.12,0,511,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.49022322661978,50.619587566217085,-3
2006.51,2006,51,504,2006.12,0,504,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.99035715502225,50.619587566217085,-3
2006.52,2006,52,462,2006.12,0,462,14.003751,7.088641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.99116072543706,50.619587566217085,-3
2007.1,2007,1,496,2007.01,0,496,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.45480798648143,50.583531813542024,-2
2007.2,2007,2,482,2007.01,0,482,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.4540674384759,50.583531813542024,-2
2007.3,2007,3,487,2007.01,0,487,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.811474777049305,50.583531813542024,-2
2007.4,2007,4,496,2007.01,0,496,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.45480798648143,50.583531813542024,-2
2007.5,2007,5,471,2007.01,0,471,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.66777129361442,50.583531813542024,-2
2007.6,2007,6,475,2007.02,0,475,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.95369716447314,50.583531813542024,-2
2007.7,2007,7,481,2007.02,0,481,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.38258597076122,50.583531813542024,-2
2007.8,2007,8,458,2007.02,0,458,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.738512213323574,50.583531813542024,-2
2007.9,2007,9,465,2007.02,0,465,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.238882487326336,50.583531813542024,-2
2007.10,2007,10,457,2007.03,0,457,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6670307456089,50.583531813542024,-2
2007.11,2007,11,475,2007.03,0,475,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.95369716447314,50.583531813542024,-2
2007.12,2007,12,453,2007.03,0,453,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.38110487475017,50.583531813542024,-2
2007.13,2007,13,462,2007.03,0,462,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.02443808418229,50.583531813542024,-2
2007.14,2007,14,468,2007.04,0,468,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.45332689047038,50.583531813542024,-2
2007.15,2007,15,455,2007.04,0,455,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.52406781017953,50.583531813542024,-2
2007.16,2007,16,469,2007.04,0,469,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.524808358185055,50.583531813542024,-2
2007.17,2007,17,477,2007.04,0,477,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.0966600999025,50.583531813542024,-2
2007.18,2007,18,462,2007.04,0,462,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.02443808418229,50.583531813542024,-2
2007.19,2007,19,411,2007.05,0,411,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3788832307336,50.583531813542024,-2
2007.20,2007,20,465,2007.05,0,465,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.238882487326336,50.583531813542024,-2
2007.21,2007,21,476,2007.05,0,476,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.02517863218782,50.583531813542024,-2
2007.22,2007,22,470,2007.05,0,470,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.59628982589974,50.583531813542024,-2
2007.23,2007,23,456,2007.06,0,456,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.595549277894214,50.583531813542024,-2
2007.24,2007,24,441,2007.06,0,441,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.52332726217401,50.583531813542024,-2
2007.25,2007,25,456,2007.06,0,456,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.595549277894214,50.583531813542024,-2
2007.26,2007,26,464,2007.06,0,464,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.16740101961166,50.583531813542024,-2
2007.27,2007,27,446,2007.07,0,446,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.88073460074741,50.583531813542024,-2
2007.28,2007,28,436,2007.07,0,436,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.165919923600608,50.583531813542024,-2
2007.29,2007,29,425,2007.07,0,425,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.379623778739123,50.583531813542024,-2
2007.30,2007,30,477,2007.07,0,477,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.0966600999025,50.583531813542024,-2
2007.31,2007,31,429,2007.07,0,429,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.665549649597846,50.583531813542024,-2
2007.32,2007,32,461,2007.08,0,461,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.95295661646762,50.583531813542024,-2
2007.33,2007,33,447,2007.08,0,447,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.952216068462093,50.583531813542024,-2
2007.34,2007,34,484,2007.08,0,484,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.59703037390526,50.583531813542024,-2
2007.35,2007,35,460,2007.08,0,460,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.88147514875293,50.583531813542024,-2
2007.36,2007,36,480,2007.09,0,480,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.31110450304654,50.583531813542024,-2
2007.37,2007,37,451,2007.09,0,451,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.23814193932081,50.583531813542024,-2
2007.38,2007,38,455,2007.09,0,455,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.52406781017953,50.583531813542024,-2
2007.39,2007,39,451,2007.09,0,451,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.23814193932081,50.583531813542024,-2
2007.40,2007,40,437,2007.10,0,437,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.237401391315288,50.583531813542024,-2
2007.41,2007,41,466,2007.10,0,466,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.31036395504102,50.583531813542024,-2
2007.42,2007,42,462,2007.10,0,462,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.02443808418229,50.583531813542024,-2
2007.43,2007,43,466,2007.10,0,466,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.31036395504102,50.583531813542024,-2
2007.44,2007,44,470,2007.10,0,470,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.59628982589974,50.583531813542024,-2
2007.45,2007,45,497,2007.11,0,497,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5262894541961,50.583531813542024,-2
2007.46,2007,46,516,2007.11,0,516,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.88443734077503,50.583531813542024,-2
2007.47,2007,47,483,2007.11,0,483,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.52554890619058,50.583531813542024,-2
2007.48,2007,48,501,2007.11,0,501,13.98964,7.076454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.81221532505483,50.583531813542024,-2
